Time;0;10;20;30;60
141;248503.645;272946.245;285753.5217;264147.4833;243007.3117
142;66380.1791;84235.57683;82913.65099;79591.2225;82369.927
143;4947.491379;5171.265548;5279.776138;6123.347403;5361.094644
144;19308.06833;12315.7395;11572.54267;12589.63017;11560.4835
145;6166.77555;8047.56105;7079.586833;7155.739567;7346.844083
146;24575.763;22103.181;10403.39865;38214.2425;19015.79817
147;4542.436442;3584.922206;2739.887614;3720.669308;3189.322795
148;3878.958404;3715.047595;3331.238489;4031.486013;3792.783205
149;4662.362223;7022.783845;4715.594566;4448.646685;4763.488117
150;3092.309367;5391.073355;4138.010376;4315.942013;3939.907633
151;22265.01983;15694.96014;10329.22209;25291.63435;16168.27434
152;3382.730839;6917.017083;6759.826033;7909.784517;8014.419333
153;83095.26433;109372.1422;54318.8765;177299.772;97831.61
154;3118.377925;6521.7569;4649.099133;4660.23495;4212.84455
155;6905.015283;10051.62185;8546.9497;11695.92053;9561.867517
156;7270.18645;11523.68133;10369.32518;11353.52613;11785.31133
157;437667.7263;187416.5517;173018.101;620938.575;74447.35533
158;10404.53889;7473.315708;5753.399055;13331.52523;6168.864421
159;9831.76065;33101.88926;37836.6945;46020.93918;38901.44879
160;5036.619483;6796.858733;4780.875733;5536.104817;7745.743
161;4663.861659;5304.022012;4433.745778;5446.97876;5354.077788
162;3119.212118;3511.433473;3018.550008;3964.417646;3679.173709
163;5244.129401;6513.089838;6078.581049;6842.648938;6212.517741
164;2920.4045;4168.80013;4947.147947;4779.891276;4639.456909
165;49698.6525;5723.532996;3872.126017;4424.821533;4385.582804
166;1816.484538;2663.366333;4194.948594;2517.987183;5210.166056
167;6511.15605;4602.391335;4281.881496;4236.662956;4765.249924
168;5524.970464;5727.733114;5530.565282;5845.226738;5653.543132
169;4538.276367;7489.623517;5379.24925;6805.3177;6043.77525
170;203227.88;311783.125;334780.3083;300241.3767;354361.5267
171;5937.02465;8201.626533;8278.211417;8413.545333;9152.714667
172;1633.120839;5652.188145;1647.072021;2242.890442;6059.666807
173;4894.662265;6117.229248;5223.999025;6148.67439;5223.704427
174;4958.3938;5587.530367;5185.468267;6044.569833;6294.480883
175;7108.700439;10614.06408;9012.298436;9011.572528;8777.756327
176;6005.492676;6686.299407;5986.110189;6464.229906;5798.178711
177;9022.98985;14484.65617;12859.39783;13578.67267;13794.15733
178;4797.415963;5898.2247;4967.235033;4855.916487;5327.563233
179;3138.5;4191.600344;3770.770018;4608.346974;3822.999967
180;7508.670483;11588.54758;12552.79267;12264.28633;12189.10272
181;5714.960856;6808.448215;4607.311674;6006.252833;5757.7115
182;8047.686843;2727.953084;2184.643107;2366.225098;2397.028727
183;7923.091967;6842.835367;6509.0642;6299.043383;6499.911717
184;5454.282715;6110.29452;4774.011068;6960.310318;5794.604891
185;22523.35517;11294.00195;9210.530273;10351.10417;9423.446615
186;7078.814046;6395.546208;5857.665273;6115.241861;5877.837548
187;11240.90943;14719.67817;14646.1795;13838.6905;15927.35083
188;10532.0613;23592.587;26610.0735;27003.995;27155.41783
189;9704.558817;13395.617;12517.53617;13128.41717;12965.06167
190;44692.99533;10595.67568;9221.841464;10184.06208;9462.64409
191;15571.69083;11680.311;8945.254949;15419.05683;11865.89793
192;3441.83256;4432.627604;3528.257406;4776.584513;4398.253947
193;13778.76533;16999.036;15746.6295;17747.46217;15571.60917
194;4196.995166;4245.284134;4691.118287;5016.6761;4863.317056
195;60012.32167;60891.74284;58096.94096;66675.53841;60278.66672
196;3801.480387;4619.677043;4918.90332;4952.054565;4850.730998
197;4131.263827;4136.807162;3474.849121;4188.759155;4072.630493
198;5046.431399;6211.485667;4469.357258;9071.932233;5677.639963
199;6823.2059;8130.580167;7513.26775;8105.293467;7495.375983
200;6042.818683;2194.093587;1716.796041;1809.435038;2023.659098
201;11744.54633;8154.827464;4579.245361;9372.051549;6026.403807
202;3012.972941;4035.712443;3640.207926;4478.903402;4021.721228
203;3657.173099;4915.461677;2988.320475;4296.926025;4358.298419
204;3521.925332;4161.117626;3585.37618;4388.834396;4050.622445
205;5841.441168;9252.256333;8856.8579;9164.28085;9468.729183
206;5511.0193;7317.133767;7066.491617;7544.896467;7142.64575
207;6349.423258;5260.153239;3680.930054;7336.31697;5505.154423
